season,phase,seq,week,home,away,home_score,away_score,winner
12,regular,21,6,SJS,BAL,,,home
12,regular,22,6,NOLA,AZ,,,home
12,regular,23,6,YKW,OCO,,,away
12,regular,24,7,OCO,AZ,,,home
12,regular,25,7,BAL,NOLA,,,home
12,regular,26,7,SJS,PHI,,,home
12,regular,27,7,YKW,COL,,,away
12,regular,28,8,COL,OCO,,,away
12,regular,29,8,BAL,PHI,,,home
12,regular,30,8,NOLA,SJS,,,away
12,regular,31,8,AZ,YKW,,,home
12,regular,32,9,PHI,OCO,,,away
12,regular,33,9,BAL,COL,,,home
12,regular,34,9,SJS,AZ,,,away
12,regular,35,9,YKW,NOLA,,,away
12,regular,36,10,OCO,BAL,,,home
12,regular,37,10,SJS,YKW,,,home
12,regular,38,10,NOLA,PHI,,,away
12,regular,39,10,AZ,COL,,,away
12,regular,40,11,OCO,SJS,,,home
12,regular,41,11,COL,NOLA,,,home
12,regular,42,11,PHI,AZ,,,home
12,regular,43,11,YKW,BAL,,,home
12,regular,44,12,BAL,AZ,,,away
12,regular,45,12,SJS,COL,,,away
12,regular,46,12,NOLA,OCO,,,away
12,regular,47,12,YKW,PHI,,,away
12,regular,48,13,OCO,YKW,,,away
12,regular,49,13,COL,PHI,,,away
12,regular,50,13,BAL,SJS,,,home
12,regular,51,13,AZ,NOLA,,,home
12,regular,52,14,COL,YKW,,,home
12,regular,53,14,PHI,SJS,,,away
12,regular,54,14,NOLA,BAL,,,away
12,regular,55,14,AZ,OCO,,,home
12,playoff,10015,15,BAL,PHI,30.0,24.0,home
12,playoff,10015,15,OCO,SJS,35.0,10.0,home
12,playoff,10016,16,OCO,BAL,48.0,24.0,home
13,regular,0,1,OCO,COL,,,home
13,regular,1,1,BAL,PHI,,,away
13,regular,2,1,AZ,SJS,,,away
13,regular,3,1,YKW,NOLA,,,home
13,regular,4,2,YKW,OCO,,,home
13,regular,5,2,AZ,PHI,,,home
13,regular,6,2,COL,BAL,,,home
13,regular,7,2,SJS,NOLA,,,away
13,regular,8,3,AZ,COL,,,away
13,regular,9,3,SJS,OCO,,,home
13,regular,10,3,NOLA,PHI,,,away
13,regular,11,3,BAL,YKW,,,home
13,regular,12,4,YKW,COL,,,home
13,regular,13,4,AZ,BAL,,,home
13,regular,14,4,PHI,SJS,,,away
13,regular,15,4,OCO,NOLA,,,home
13,regular,16,5,COL,PHI,,,home
13,regular,17,5,OCO,BAL,,,home
13,regular,18,5,YKW,SJS,,,away
13,regular,19,5,AZ,NOLA,,,home
13,regular,20,6,SJS,COL,,,home
13,regular,21,6,AZ,OCO,,,away
13,regular,22,6,YKW,PHI,,,away
13,regular,23,6,BAL,NOLA,,,away
13,regular,24,7,NOLA,COL,,,home
13,regular,25,7,PHI,OCO,,,home
13,regular,26,7,SJS,BAL,,,home
13,regular,27,7,AZ,YKW,,,home
13,regular,28,8,PHI,COL,,,away
13,regular,29,8,BAL,OCO,,,away
13,regular,30,8,NOLA,AZ,,,away
13,regular,31,8,SJS,YKW,,,home
13,regular,32,9,NOLA,BAL,,,home
13,regular,33,9,COL,SJS,,,away
13,regular,34,9,OCO,AZ,,,home
13,regular,35,9,PHI,YKW,,,home
13,regular,36,10,OCO,PHI,,,home
13,regular,37,10,BAL,SJS,,,away
13,regular,38,10,YKW,AZ,,,home
13,regular,39,10,COL,NOLA,,,home
13,regular,40,11,COL,OCO,,,home
13,regular,41,11,PHI,BAL,,,home
13,regular,42,11,SJS,AZ,,,home
13,regular,43,11,NOLA,YKW,,,home
13,regular,44,12,BAL,COL,,,home
13,regular,45,12,NOLA,SJS,,,away
13,regular,46,12,PHI,AZ,,,home
13,regular,47,12,OCO,YKW,,,home
13,regular,48,13,YKW,BAL,,,away
13,regular,49,13,OCO,SJS,,,home
13,regular,50,13,COL,AZ,,,home
13,regular,51,13,PHI,NOLA,,,home
13,regular,52,14,NOLA,OCO,,,home
13,regular,53,14,SJS,PHI,,,home
13,regular,54,14,BAL,AZ,,,home
13,regular,55,14,COL,YKW,,,home
13,playoff,10015,15,COL,PHI,50.0,27.0,home
13,playoff,10015,15,SJS,OCO,21.0,31.0,away
13,playoff,10016,16,OCO,COL,24.0,21.0,home
14,regular,0,1,OCO,YKW,,,home
14,regular,1,1,BAL,NOLA,,,home
14,regular,2,1,PHI,AZ,,,home
14,regular,3,1,SJS,COL,,,home
14,regular,4,2,NOLA,YKW,,,away
14,regular,5,2,BAL,OCO,,,away
14,regular,6,2,COL,PHI,,,away
14,regular,7,2,AZ,SJS,,,away
14,regular,8,3,SJS,OCO,,,home
14,regular,9,3,PHI,NOLA,,,home
14,regular,10,3,YKW,BAL,,,away
14,regular,11,3,AZ,COL,,,away
14,regular,12,4,COL,BAL,,,away
14,regular,13,4,YKW,AZ,,,home
14,regular,14,4,OCO,PHI,,,away
14,regular,15,4,NOLA,SJS,,,home
14,regular,16,5,PHI,YKW,,,home
14,regular,17,5,AZ,OCO,,,away
14,regular,18,5,COL,NOLA,,,away
14,regular,19,5,BAL,SJS,,,home
14,regular,20,6,OCO,NOLA,,,home
14,regular,21,6,BAL,AZ,,,home
14,regular,22,6,SJS,PHI,,,home
14,regular,23,6,YKW,COL,,,home
14,regular,24,7,SJS,YKW,,,home
14,regular,25,7,PHI,BAL,,,home
14,regular,26,7,NOLA,AZ,,,home
14,regular,27,7,OCO,COL,,,home
14,regular,28,8,YKW,OCO,,,away
14,regular,29,8,NOLA,BAL,,,away
14,regular,30,8,AZ,PHI,,,away
14,regular,31,8,COL,SJS,,,home
14,regular,32,9,YKW,NOLA,,,home
14,regular,33,9,OCO,BAL,,,home
14,regular,34,9,SJS,AZ,,,home
14,regular,35,9,PHI,COL,,,home
14,regular,36,10,BAL,YKW,,,home
14,regular,37,10,COL,AZ,,,home
14,regular,38,10,NOLA,PHI,,,home
14,regular,39,10,OCO,SJS,,,home
14,regular,40,11,AZ,YKW,,,home
14,regular,41,11,PHI,OCO,,,home
14,regular,42,11,SJS,NOLA,,,home
14,regular,43,11,BAL,COL,,,home
14,regular,44,12,SJS,BAL,,,away
14,regular,45,12,OCO,AZ,,,home
14,regular,46,12,YKW,PHI,,,home
14,regular,47,12,NOLA,COL,,,away
14,regular,48,13,COL,YKW,,,away
14,regular,49,13,NOLA,OCO,,,away
14,regular,50,13,AZ,BAL,,,away
14,regular,51,13,PHI,SJS,,,away
14,regular,52,14,COL,OCO,,,away
14,regular,53,14,AZ,NOLA,,,home
14,regular,54,14,BAL,PHI,,,home
14,regular,55,14,YKW,SJS,,,away
14,playoff,10015,15,BAL,PHI,28.0,31.0,away
14,playoff,10015,15,OCO,SJS,17.0,24.0,away
14,playoff,10016,16,SJS,PHI,36.0,24.0,home
15,regular,0,1,BAL,COL,,,home
15,regular,1,1,YKW,AZ,,,home
15,regular,2,1,NOLA,OCO,,,away
15,regular,3,1,SJS,PHI,,,home
15,regular,4,2,YKW,BAL,,,home
15,regular,5,2,AZ,COL,,,home
15,regular,6,2,SJS,OCO,,,home
15,regular,7,2,NOLA,PHI,,,away
15,regular,8,3,NOLA,YKW,,,away
15,regular,9,3,SJS,COL,,,home
15,regular,10,3,BAL,AZ,,,home
15,regular,11,3,OCO,PHI,,,home
15,regular,12,4,PHI,AZ,,,away
15,regular,13,4,BAL,OCO,,,home
15,regular,14,4,YKW,SJS,,,away
15,regular,15,4,COL,NOLA,,,home
15,regular,16,5,SJS,BAL,,,away
15,regular,17,5,OCO,YKW,,,home
15,regular,18,5,PHI,COL,,,home
15,regular,19,5,AZ,NOLA,,,home
15,regular,20,6,YKW,COL,,,home
15,regular,21,6,AZ,OCO,,,away
15,regular,22,6,NOLA,SJS,,,away
15,regular,23,6,BAL,PHI,,,home
15,regular,24,7,NOLA,BAL,,,away
15,regular,25,7,SJS,AZ,,,home
15,regular,26,7,COL,OCO,,,away
15,regular,27,7,YKW,PHI,,,away
15,regular,28,8,BAL,YKW,,,home
15,regular,29,8,COL,AZ,,,away
15,regular,30,8,OCO,SJS,,,away
15,regular,31,8,PHI,NOLA,,,home
15,regular,32,9,AZ,YKW,,,home
15,regular,33,9,COL,BAL,,,away
15,regular,34,9,PHI,SJS,,,home
15,regular,35,9,OCO,NOLA,,,home
15,regular,36,10,AZ,BAL,,,away
15,regular,37,10,PHI,OCO,,,home
15,regular,38,10,COL,SJS,,,away
15,regular,39,10,YKW,NOLA,,,home
15,regular,40,11,OCO,BAL,,,away
15,regular,41,11,SJS,YKW,,,home
15,regular,42,11,NOLA,COL,,,home
15,regular,43,11,AZ,PHI,,,home
15,regular,44,12,NOLA,AZ,,,home
15,regular,45,12,YKW,OCO,,,away
15,regular,46,12,BAL,SJS,,,home
15,regular,47,12,COL,PHI,,,away
15,regular,48,13,PHI,BAL,,,home
15,regular,49,13,COL,YKW,,,away
15,regular,50,13,OCO,AZ,,,home
15,regular,51,13,SJS,NOLA,,,home
15,regular,52,14,PHI,YKW,,,away
15,regular,53,14,OCO,COL,,,away
15,regular,54,14,AZ,SJS,,,away
15,regular,55,14,BAL,NOLA,,,home
15,playoff,10015,15,BAL,PHI,34.0,13.0,home
15,playoff,10015,15,SJS,OCO,37.0,17.0,home
15,playoff,10016,16,BAL,SJS,49.0,0.0,home
16,regular,0,1,YKW,BAL,,,away
16,regular,1,1,PHI,COL,,,home
16,regular,2,1,AZ,CHI,,,away
16,regular,3,1,SJS,OCO,,,away
16,regular,4,1,AUS,NOLA,,,away
16,regular,5,2,COL,BAL,,,away
16,regular,6,2,CHI,YKW,,,home
16,regular,7,2,OCO,PHI,,,home
16,regular,8,2,AUS,AZ,,,away
16,regular,9,2,NOLA,SJS,,,away
16,regular,10,3,SJS,YKW,,,away
16,regular,11,3,CHI,COL,,,home
16,regular,12,3,BAL,PHI,,,away
16,regular,13,3,AZ,NOLA,,,home
16,regular,14,3,OCO,AUS,,,home
16,regular,15,4,YKW,PHI,,,home
16,regular,16,4,BAL,CHI,,,home
16,regular,17,4,AZ,OCO,,,home
16,regular,18,4,AUS,SJS,,,away
16,regular,19,4,COL,NOLA,,,away
16,regular,20,5,YKW,COL,,,home
16,regular,21,5,PHI,CHI,,,home
16,regular,22,5,SJS,AZ,,,home
16,regular,23,5,NOLA,OCO,,,away
16,regular,24,5,BAL,AUS,,,home
16,regular,25,6,BAL,YKW,,,away
16,regular,26,6,AZ,PHI,,,home
16,regular,27,6,COL,CHI,,,away
16,regular,28,6,AUS,OCO,,,away
16,regular,29,6,SJS,NOLA,,,away
16,regular,30,7,BAL,COL,,,home
16,regular,31,7,YKW,CHI,,,away
16,regular,32,7,OCO,AZ,,,home
16,regular,33,7,PHI,NOLA,,,home
16,regular,34,7,SJS,AUS,,,home
16,regular,35,8,CHI,BAL,,,home
16,regular,36,8,OCO,YKW,,,away
16,regular,37,8,COL,PHI,,,away
16,regular,38,8,AZ,SJS,,,home
16,regular,39,8,NOLA,AUS,,,home
16,regular,40,9,PHI,BAL,,,home
16,regular,41,9,COL,YKW,,,away
16,regular,42,9,AUS,CHI,,,away
16,regular,43,9,NOLA,AZ,,,home
16,regular,44,9,OCO,SJS,,,home
16,regular,45,10,CHI,PHI,,,home
16,regular,46,10,COL,OCO,,,away
16,regular,47,10,BAL,SJS,,,away
16,regular,48,10,YKW,NOLA,,,home
16,regular,49,10,AZ,AUS,,,home
16,regular,50,11,PHI,YKW,,,away
16,regular,51,11,AUS,COL,,,away
16,regular,52,11,BAL,AZ,,,home
16,regular,53,11,CHI,SJS,,,home
16,regular,54,11,OCO,NOLA,,,home
16,regular,55,12,NOLA,BAL,,,away
16,regular,56,12,AZ,COL,,,home
16,regular,57,12,SJS,PHI,,,home
16,regular,58,12,CHI,OCO,,,home
16,regular,59,12,YKW,AUS,,,home
16,regular,60,13,OCO,BAL,,,home
16,regular,61,13,NOLA,CHI,,,home
16,regular,62,13,YKW,AZ,,,home
16,regular,63,13,COL,SJS,,,away
16,regular,64,13,PHI,AUS,,,home
16,playoff,10014,14,YKW,PHI,34.0,35.0,away
16,playoff,10014,14,AZ,SJS,41.0,21.0,home
16,playoff,10015,15,CHI,PHI,34.0,47.0,away
16,playoff,10015,15,OCO,AZ,3.0,31.0,away
16,playoff,10016,16,AZ,PHI,34.0,30.0,home
17,regular,0,1,PHI,CHI,,,home
17,regular,1,1,YKW,COL,,,home
17,regular,2,1,AZ,BAL,,,home
17,regular,3,1,SJS,OCO,,,home
17,regular,4,1,AUS,NOLA,,,away
17,regular,5,2,COL,CHI,,,away
17,regular,6,2,BAL,PHI,,,home
17,regular,7,2,OCO,YKW,,,home
17,regular,8,2,AUS,AZ,,,home
17,regular,9,2,NOLA,SJS,,,away
17,regular,10,3,SJS,PHI,,,home
17,regular,11,3,BAL,COL,,,home
17,regular,12,3,CHI,YKW,,,away
17,regular,13,3,AZ,NOLA,,,home
17,regular,14,3,OCO,AUS,,,home
17,regular,15,4,PHI,YKW,,,away
17,regular,16,4,CHI,BAL,,,home
17,regular,17,4,AZ,OCO,,,home
17,regular,18,4,AUS,SJS,,,home
17,regular,19,4,COL,NOLA,,,home
17,regular,20,5,PHI,COL,,,away
17,regular,21,5,YKW,BAL,,,home
17,regular,22,5,SJS,AZ,,,away
17,regular,23,5,NOLA,OCO,,,away
17,regular,24,5,CHI,AUS,,,home
17,regular,25,6,CHI,PHI,,,home
17,regular,26,6,AZ,YKW,,,home
17,regular,27,6,COL,BAL,,,away
17,regular,28,6,AUS,OCO,,,away
17,regular,29,6,SJS,NOLA,,,home
17,regular,30,7,CHI,COL,,,home
17,regular,31,7,PHI,BAL,,,home
17,regular,32,7,OCO,AZ,,,away
17,regular,33,7,YKW,NOLA,,,home
17,regular,34,7,SJS,AUS,,,home
17,regular,35,8,BAL,CHI,,,home
17,regular,36,8,OCO,PHI,,,away
17,regular,37,8,COL,YKW,,,home
17,regular,38,8,AZ,SJS,,,home
17,regular,39,8,NOLA,AUS,,,away
17,regular,40,9,YKW,CHI,,,home
17,regular,41,9,COL,PHI,,,home
17,regular,42,9,AUS,BAL,,,away
17,regular,43,9,NOLA,AZ,,,home
17,regular,44,9,OCO,SJS,,,home
17,regular,45,10,BAL,YKW,,,home
17,regular,46,10,COL,OCO,,,away
17,regular,47,10,CHI,SJS,,,home
17,regular,48,10,PHI,NOLA,,,home
17,regular,49,10,AZ,AUS,,,home
17,regular,50,11,YKW,PHI,,,home
17,regular,51,11,AUS,COL,,,home
17,regular,52,11,CHI,AZ,,,home
17,regular,53,11,BAL,SJS,,,home
17,regular,54,11,OCO,NOLA,,,away
17,regular,55,12,NOLA,CHI,,,away
17,regular,56,12,AZ,COL,,,away
17,regular,57,12,SJS,YKW,,,away
17,regular,58,12,BAL,OCO,,,home
17,regular,59,12,PHI,AUS,,,home
17,regular,60,13,OCO,CHI,,,home
17,regular,61,13,NOLA,BAL,,,home
17,regular,62,13,PHI,AZ,,,away
17,regular,63,13,COL,SJS,,,away
17,regular,64,13,YKW,AUS,,,away
17,playoff,10014,14,BAL,CHI,40.0,6.0,home
17,playoff,10014,14,OCO,SJS,20.0,13.0,home
17,playoff,10015,15,YKW,BAL,24.0,27.0,away
17,playoff,10015,15,AZ,OCO,20.0,37.0,away
17,playoff,10016,16,BAL,OCO,17.0,28.0,away
18,regular,0,1,BAL,YKW,,,home
18,regular,1,1,COL,PHI,,,home
18,regular,2,1,CHI,AZ,,,home
18,regular,3,1,OCO,SJS,,,home
18,regular,4,1,NOLA,AUS,,,home
18,regular,5,2,BAL,COL,,,home
18,regular,6,2,YKW,CHI,,,home
18,regular,7,2,PHI,OCO,,,away
18,regular,8,2,AZ,AUS,,,home
18,regular,9,2,SJS,NOLA,,,away
18,regular,10,3,YKW,SJS,,,home
18,regular,11,3,COL,CHI,,,away
18,regular,12,3,PHI,BAL,,,away
18,regular,13,3,NOLA,AZ,,,home
18,regular,14,3,AUS,OCO,,,home
18,regular,15,4,PHI,YKW,,,away
18,regular,16,4,CHI,BAL,,,home
18,regular,17,4,OCO,AZ,,,away
18,regular,18,4,SJS,AUS,,,home
18,regular,19,4,NOLA,COL,,,away
18,regular,20,5,COL,YKW,,,away
18,regular,21,5,CHI,PHI,,,away
18,regular,22,5,AZ,SJS,,,home
18,regular,23,5,OCO,NOLA,,,home
18,regular,24,5,AUS,BAL,,,home
18,regular,25,6,YKW,BAL,,,home
18,regular,26,6,PHI,AZ,,,away
18,regular,27,6,CHI,COL,,,away
18,regular,28,6,OCO,AUS,,,home
18,regular,29,6,NOLA,SJS,,,home
18,regular,30,7,COL,BAL,,,home
18,regular,31,7,CHI,YKW,,,away
18,regular,32,7,AZ,OCO,,,away
18,regular,33,7,NOLA,PHI,,,home
18,regular,34,7,AUS,SJS,,,home
18,regular,35,8,BAL,CHI,,,home
18,regular,36,8,YKW,OCO,,,home
18,regular,37,8,PHI,COL,,,home
18,regular,38,8,SJS,AZ,,,away
18,regular,39,8,AUS,NOLA,,,home
18,regular,40,9,BAL,PHI,,,home
18,regular,41,9,YKW,COL,,,home
18,regular,42,9,CHI,AUS,,,home
18,regular,43,9,AZ,NOLA,,,home
18,regular,44,9,SJS,OCO,,,away
18,regular,45,10,PHI,CHI,,,home
18,regular,46,10,OCO,COL,,,home
18,regular,47,10,SJS,BAL,,,home
18,regular,48,10,NOLA,YKW,,,away
18,regular,49,10,AUS,AZ,,,home
18,regular,50,11,YKW,PHI,,,home
18,regular,51,11,COL,AUS,,,away
18,regular,52,11,AZ,BAL,,,home
18,regular,53,11,SJS,CHI,,,home
18,regular,54,11,NOLA,OCO,,,away
18,regular,55,12,BAL,NOLA,,,home
18,regular,56,12,COL,AZ,,,away
18,regular,57,12,PHI,SJS,,,away
18,regular,58,12,OCO,CHI,,,home
18,regular,59,12,AUS,YKW,,,away
18,regular,60,13,BAL,OCO,,,away
18,regular,61,13,CHI,NOLA,,,home
18,regular,62,13,AZ,YKW,,,home
18,regular,63,13,SJS,COL,,,away
18,regular,64,13,AUS,PHI,,,away
18,playoff,10014,14,BAL,COL,31.0,0.0,home
18,playoff,10014,14,AZ,AUS,33.0,26.0,home
18,playoff,10015,15,YKW,BAL,29.0,14.0,home
18,playoff,10015,15,OCO,AZ,21.0,16.0,home
18,playoff,10016,16,YKW,OCO,10.0,16.0,away
19,regular,0,1,YKW,PHI,,,away
19,regular,1,1,CHI,BAL,,,away
19,regular,2,1,COL,AUS,,,home
19,regular,3,1,AZ,SJS,,,home
19,regular,4,1,OCO,NOLA,,,home
19,regular,5,2,YKW,CHI,,,home
19,regular,6,2,BAL,AZ,,,home
19,regular,7,2,AUS,NOLA,,,away
19,regular,8,2,SJS,OCO,,,away
19,regular,9,2,PHI,COL,,,away
19,regular,10,3,PHI,SJS,,,home
19,regular,11,3,CHI,COL,,,away
19,regular,12,3,BAL,YKW,,,away
19,regular,13,3,OCO,AUS,,,home
19,regular,14,3,NOLA,AZ,,,home
19,regular,15,4,BAL,PHI,,,home
19,regular,16,4,COL,YKW,,,away
19,regular,17,4,AZ,AUS,,,away
19,regular,18,4,SJS,NOLA,,,home
19,regular,19,4,OCO,CHI,,,home
19,regular,20,5,CHI,PHI,,,home
19,regular,21,5,COL,BAL,,,away
19,regular,22,5,AUS,SJS,,,away
19,regular,23,5,AZ,OCO,,,away
19,regular,24,5,NOLA,YKW,,,away
19,regular,25,6,PHI,YKW,,,home
19,regular,26,6,BAL,AUS,,,home
19,regular,27,6,COL,CHI,,,home
19,regular,28,6,AZ,NOLA,,,home
19,regular,29,6,OCO,SJS,,,home
19,regular,30,7,CHI,YKW,,,home
19,regular,31,7,COL,PHI,,,home
19,regular,32,7,AUS,AZ,,,home
19,regular,33,7,OCO,BAL,,,home
19,regular,34,7,NOLA,SJS,,,home
19,regular,35,8,YKW,COL,,,home
19,regular,36,8,PHI,AZ,,,home
19,regular,37,8,BAL,CHI,,,home
19,regular,38,8,SJS,AUS,,,home
19,regular,39,8,NOLA,OCO,,,home
19,regular,40,9,YKW,BAL,,,home
19,regular,41,9,PHI,CHI,,,home
19,regular,42,9,COL,NOLA,,,away
19,regular,43,9,AUS,OCO,,,away
19,regular,44,9,SJS,AZ,,,away
19,regular,45,10,BAL,COL,,,home
19,regular,46,10,AZ,CHI,,,home
19,regular,47,10,SJS,YKW,,,away
19,regular,48,10,OCO,PHI,,,home
19,regular,49,10,NOLA,AUS,,,home
19,regular,50,11,PHI,BAL,,,home
19,regular,51,11,CHI,NOLA,,,home
19,regular,52,11,AUS,YKW,,,home
19,regular,53,11,SJS,COL,,,away
19,regular,54,11,OCO,AZ,,,away
19,regular,55,12,YKW,OCO,,,home
19,regular,56,12,CHI,AUS,,,away
19,regular,57,12,BAL,SJS,,,home
19,regular,58,12,AZ,COL,,,away
19,regular,59,12,NOLA,PHI,,,home
19,regular,60,13,YKW,AZ,,,home
19,regular,61,13,COL,OCO,,,home
19,regular,62,13,AUS,PHI,,,home
19,regular,63,13,SJS,CHI,,,home
19,regular,64,13,NOLA,BAL,,,home
19,playoff,10014,14,BAL,COL,39.0,17.0,home
19,playoff,10014,14,NOLA,AUS,28.0,17.0,home
19,playoff,10015,15,YKW,BAL,55.0,14.0,home
19,playoff,10015,15,OCO,NOLA,28.0,13.0,home
19,playoff,10016,16,YKW,OCO,27.0,30.0,away
20,regular,0,1,CHI,PHI,,,away
20,regular,1,1,COL,YKW,,,home
20,regular,2,1,BAL,AZ,,,away
20,regular,3,1,AUS,NOLA,,,home
20,regular,4,1,OCO,SJS,,,home
20,regular,5,2,CHI,COL,,,home
20,regular,6,2,PHI,BAL,,,away
20,regular,7,2,YKW,AUS,,,home
20,regular,8,2,AZ,SJS,,,home
20,regular,9,2,NOLA,OCO,,,home
20,regular,10,3,PHI,NOLA,,,away
20,regular,11,3,COL,BAL,,,home
20,regular,12,3,YKW,CHI,,,home
20,regular,13,3,OCO,AZ,,,away
20,regular,14,3,SJS,AUS,,,away
20,regular,15,4,YKW,PHI,,,home
20,regular,16,4,BAL,CHI,,,home
20,regular,17,4,AUS,AZ,,,home
20,regular,18,4,NOLA,SJS,,,away
20,regular,19,4,OCO,COL,,,home
20,regular,20,5,COL,PHI,,,home
20,regular,21,5,BAL,YKW,,,away
20,regular,22,5,AZ,NOLA,,,away
20,regular,23,5,AUS,OCO,,,home
20,regular,24,5,SJS,CHI,,,home
20,regular,25,6,PHI,CHI,,,home
20,regular,26,6,YKW,AZ,,,home
20,regular,27,6,BAL,COL,,,home
20,regular,28,6,AUS,SJS,,,home
20,regular,29,6,OCO,NOLA,,,home
20,regular,30,7,COL,CHI,,,home
20,regular,31,7,BAL,PHI,,,home
20,regular,32,7,AZ,AUS,,,home
20,regular,33,7,OCO,YKW,,,home
20,regular,34,7,SJS,NOLA,,,home
20,regular,35,8,CHI,BAL,,,away
20,regular,36,8,PHI,AUS,,,home
20,regular,37,8,YKW,COL,,,home
20,regular,38,8,NOLA,AZ,,,home
20,regular,39,8,SJS,OCO,,,away
20,regular,40,9,CHI,YKW,,,home
20,regular,41,9,PHI,COL,,,away
20,regular,42,9,BAL,SJS,,,away
20,regular,43,9,AZ,OCO,,,away
20,regular,44,9,NOLA,AUS,,,away
20,regular,45,10,YKW,BAL,,,home
20,regular,46,10,AUS,COL,,,away
20,regular,47,10,NOLA,CHI,,,home
20,regular,48,10,OCO,PHI,,,home
20,regular,49,10,SJS,AZ,,,home
20,regular,50,11,PHI,YKW,,,home
20,regular,51,11,COL,SJS,,,home
20,regular,52,11,AZ,CHI,,,home
20,regular,53,11,NOLA,BAL,,,home
20,regular,54,11,OCO,AUS,,,away
20,regular,55,12,CHI,OCO,,,home
20,regular,56,12,COL,AZ,,,away
20,regular,57,12,YKW,NOLA,,,home
20,regular,58,12,AUS,BAL,,,home
20,regular,59,12,SJS,PHI,,,away
20,regular,60,13,CHI,AUS,,,home
20,regular,61,13,BAL,OCO,,,home
20,regular,62,13,AZ,PHI,,,home
20,regular,63,13,NOLA,COL,,,home
20,regular,64,13,SJS,YKW,,,away
20,playoff,10014,14,COL,BAL,29.0,26.0,home
20,playoff,10014,14,NOLA,OCO,23.0,13.0,home
20,playoff,10015,15,YKW,COL,40.0,24.0,home
20,playoff,10015,15,AUS,NOLA,26.0,17.0,home
20,playoff,10016,16,YKW,AUS,20.0,37.0,away
21,regular,0,1,BAL,YKW,,,home
21,regular,1,1,COL,PHI,,,away
21,regular,2,1,CHI,AZ,,,home
21,regular,3,1,OCO,SJS,,,home
21,regular,4,1,NOLA,AUS,,,home
21,regular,5,2,BAL,COL,,,home
21,regular,6,2,YKW,CHI,,,home
21,regular,7,2,PHI,OCO,,,away
21,regular,8,2,AZ,AUS,,,away
21,regular,9,2,SJS,NOLA,,,away
21,regular,10,3,YKW,SJS,,,away
21,regular,11,3,COL,CHI,,,home
21,regular,12,3,PHI,BAL,,,away
21,regular,13,3,NOLA,AZ,,,home
21,regular,14,3,AUS,OCO,,,away
21,regular,15,4,PHI,YKW,,,away
21,regular,16,4,CHI,BAL,,,away
21,regular,17,4,OCO,AZ,,,home
21,regular,18,4,SJS,AUS,,,away
21,regular,19,4,NOLA,COL,,,home
21,regular,20,5,COL,YKW,,,home
21,regular,21,5,CHI,PHI,,,home
21,regular,22,5,AZ,SJS,,,home
21,regular,23,5,OCO,NOLA,,,away
21,regular,24,5,AUS,BAL,,,home
21,regular,25,6,YKW,BAL,,,home
21,regular,26,6,PHI,AZ,,,away
21,regular,27,6,CHI,COL,,,away
21,regular,28,6,OCO,AUS,,,home
21,regular,29,6,NOLA,SJS,,,home
21,regular,30,7,COL,BAL,,,home
21,regular,31,7,CHI,YKW,,,home
21,regular,32,7,AZ,OCO,,,away
21,regular,33,7,NOLA,PHI,,,home
21,regular,34,7,AUS,SJS,,,home
21,regular,35,8,BAL,CHI,,,home
21,regular,36,8,YKW,OCO,,,home
21,regular,37,8,PHI,COL,,,home
21,regular,38,8,SJS,AZ,,,home
21,regular,39,8,AUS,NOLA,,,away
21,regular,40,9,BAL,PHI,,,away
21,regular,41,9,YKW,COL,,,away
21,regular,42,9,CHI,AUS,,,away
21,regular,43,9,AZ,NOLA,,,away
21,regular,44,9,SJS,OCO,,,away
21,regular,45,10,PHI,CHI,,,away
21,regular,46,10,OCO,COL,,,home
21,regular,47,10,SJS,BAL,,,away
21,regular,48,10,NOLA,YKW,,,away
21,regular,49,10,AUS,AZ,,,home
21,regular,50,11,YKW,PHI,,,home
21,regular,51,11,COL,AUS,,,home
21,regular,52,11,AZ,BAL,,,away
21,regular,53,11,SJS,CHI,,,home
21,regular,54,11,NOLA,OCO,,,away
21,regular,55,12,BAL,NOLA,,,home
21,regular,56,12,COL,AZ,,,home
21,regular,57,12,PHI,SJS,,,away
21,regular,58,12,OCO,CHI,,,home
21,regular,59,12,AUS,YKW,,,away
21,regular,60,13,BAL,OCO,,,home
21,regular,61,13,CHI,NOLA,,,home
21,regular,62,13,AZ,YKW,,,home
21,regular,63,13,SJS,COL,,,away
21,regular,64,13,AUS,PHI,,,home
21,playoff,10014,14,COL,YKW,13.0,26.0,away
21,playoff,10014,14,NOLA,AUS,23.0,17.0,home
21,playoff,10015,15,OCO,NOLA,24.0,27.0,away
21,playoff,10015,15,BAL,YKW,19.0,24.0,away
21,playoff,10016,16,NOLA,YKW,33.0,13.0,home
22,regular,0,1,BAL,SAR,,,away
22,regular,1,1,COL,YKW,,,home
22,regular,2,1,PHI,CHI,,,home
22,regular,3,1,OCO,HON,,,home
22,regular,4,1,NOLA,SJS,,,home
22,regular,5,1,AZ,AUS,,,tie
22,regular,6,2,YKW,SAR,,,home
22,regular,7,2,PHI,COL,,,away
22,regular,8,2,CHI,BAL,,,away
22,regular,9,2,SJS,AZ,,,home
22,regular,10,2,NOLA,OCO,,,away
22,regular,11,2,HON,AUS,,,home
22,regular,12,3,BAL,PHI,,,away
22,regular,13,3,YKW,CHI,,,home
